Ordem,Cond pgto,Condição pagamento
19619130,I084,Demais
19619131,I084,Demais
19619132,I084,Demais
19619133,I084,Demais
19619477,I084,Demais
19619686,I084,Demais
19619892,I084,Demais
19620203,I084,Demais
19620204,I084,Demais
19620205,I084,Demais
19620206,I084,Demais
19620207,I084,Demais
19620208,I084,Demais
19620209,I084,Demais
19620210,I084,Demais
19620211,I084,Demais
19620212,I084,Demais
19620213,I084,Demais
19620214,I084,Demais
19620215,I084,Demais
19620216,I084,Demais
19620217,I084,Demais
19620218,I084,Demais
19620219,I084,Demais
19620220,I084,Demais
19620221,I084,Demais
19620222,I084,Demais
19620634,I084,Demais
19620660,I084,Demais
19620696,I084,Demais
19620864,I084,Demais
19620913,I084,Demais
19620917,I084,Demais
19620918,I084,Demais
19621240,I084,Demais
19621241,I084,Demais
19621322,I084,Demais
19621323,I084,Demais
19621324,I084,Demais
19621372,I084,Demais
19621410,I084,Demais
19621560,I084,Demais
19621561,I084,Demais
19621568,I084,Demais
19621915,I084,Demais
19622310,I084,Demais
19622409,I084,Demais
19622413,I084,Demais
19622414,I084,Demais
19622417,I084,Demais
19622577,I084,Demais
19622693,I084,Demais
19622920,I084,Demais
19622921,I084,Demais
19623030,I084,Demais
19623479,I084,Demais
19623622,I084,Demais
19623899,I084,Demais
19623913,I084,Demais
19624543,I084,Demais
19624544,I084,Demais
19624779,I084,Demais
19624926,I084,Demais
19624970,I084,Demais
19625247,I084,Demais
19625411,I084,Demais
19625494,I084,Demais
19625495,I084,Demais
19625496,I084,Demais
19625521,I084,Demais
19625955,I084,Demais
19626009,I084,Demais
19626041,I084,Demais
19626065,I084,Demais
19626436,I084,Demais
19626437,I084,Demais
19626692,I084,Demais
19627227,I084,Demais
19627513,I084,Demais
19627514,I084,Demais
19627515,I084,Demais
19627516,I084,Demais
19627663,I084,Demais
19628429,I084,Demais
19628482,I084,Demais
19628775,I084,Demais
19629073,I084,Demais
19629134,I084,Demais
19629237,I084,Demais
19629401,I084,Demais
19630001,I084,Demais
19630002,I084,Demais
19630003,I084,Demais
19630004,I084,Demais
19630005,I084,Demais
19630006,I084,Demais
19630007,I084,Demais
19630244,I084,Demais
19630262,I084,Demais
19630877,I084,Demais
19631149,I084,Demais
19631487,I084,Demais
19631683,I084,Demais
19631772,I084,Demais
19632064,I084,Demais
19632524,I084,Demais
19633101,I084,Demais
19633102,I084,Demais
19633103,I084,Demais
19633404,I084,Demais
19633462,I084,Demais
19633640,I084,Demais
19633959,I084,Demais
19634098,I084,Demais
19634099,I084,Demais
19634100,I084,Demais
19634279,I084,Demais
19634280,I084,Demais
19634282,I084,Demais
19634425,I084,Demais
19634790,I084,Demais
19634985,I084,Demais
19635051,I084,Demais
19635233,I084,Demais
19635236,I084,Demais
19635243,I084,Demais
19635457,I084,Demais
19636262,I084,Demais
19636337,I084,Demais
19636380,I084,Demais
19636427,I084,Demais
19636469,I084,Demais
19636682,I084,Demais
19636881,I084,Demais
19637446,I084,Demais
19637904,I084,Demais
19638118,I084,Demais
19638133,I084,Demais
19638144,I084,Demais
19638417,I084,Demais
19638576,I084,Demais
19638702,I084,Demais
19639451,I084,Demais
19639693,I084,Demais
19639716,I084,Demais
19640043,I084,Demais
19640048,I084,Demais
19640115,I084,Demais
19640246,I084,Demais
19640322,I084,Demais
19640645,I084,Demais
19640929,I084,Demais
19641067,I084,Demais
19641287,I084,Demais
19641295,I084,Demais
19641296,I084,Demais
19641297,I084,Demais
19641551,I084,Demais
19641622,I084,Demais
19641815,I084,Demais
19642086,I084,Demais
19642361,I084,Demais
19642783,I084,Demais
19642943,I084,Demais
19642976,I084,Demais
19643052,I084,Demais
19643621,I084,Demais
19643809,I084,Demais
19643868,I084,Demais
19643877,I084,Demais
19644052,I084,Demais
19644068,I084,Demais
19644170,I084,Demais
19644212,I084,Demais
19644227,I084,Demais
19644380,I084,Demais
19644634,I084,Demais
19644661,I084,Demais
19644741,I084,Demais
19645117,I084,Demais
19645167,I084,Demais
19645231,I084,Demais
19645377,I084,Demais
19645435,I084,Demais
19645471,I084,Demais
19645727,I084,Demais
19646004,I084,Demais
19646036,I084,Demais
19646077,I084,Demais
19646169,I084,Demais
19646352,I084,Demais
19646551,I084,Demais
19646624,I084,Demais
19646813,I084,Demais
19647109,I084,Demais
19647113,I084,Demais
19647141,I084,Demais
19647215,I084,Demais
19647216,I084,Demais
19647219,I084,Demais
19647644,I084,Demais
19647727,I084,Demais
19647733,I084,Demais
19647803,I084,Demais
19648581,I084,Demais
19649222,I084,Demais
19649500,I084,Demais
19649508,I084,Demais
19650203,I084,Demais
19650465,I084,Demais
19650764,I084,Demais
19650904,I084,Demais
19650928,I084,Demais
19650929,I084,Demais
19651223,I084,Demais
19651465,I084,Demais
19651667,I084,Demais
19651706,I084,Demais
19651746,I084,Demais
19651982,I084,Demais
19652371,I084,Demais
19652375,I084,Demais
19652858,I084,Demais
19653087,I084,Demais
19653459,I084,Demais
19653609,I084,Demais
19653806,I084,Demais
19654470,I084,Demais
19654759,I084,Demais
19655230,I084,Demais
19655250,I084,Demais
19655619,I084,Demais
19656534,I084,Demais
19657033,I084,Demais
19657567,I084,Demais
19658024,I084,Demais
19659128,I084,Demais
19659129,I084,Demais
19659307,I084,Demais
19659411,I084,Demais
19659540,I084,Demais
19660543,I084,Demais
19661135,I084,Demais
19661208,I084,Demais
19661303,I084,Demais
19662129,I084,Demais
19662510,I084,Demais
19662511,I084,Demais
19662820,I084,Demais
19662821,I084,Demais
19662822,I084,Demais
19662919,I084,Demais
19663121,I084,Demais
19663311,I084,Demais
19663519,I084,Demais
19663924,I084,Demais
19664601,I084,Demais
19664701,I084,Demais
19664702,I084,Demais
19664703,I084,Demais
19664704,I084,Demais
19665209,I084,Demais
19665409,I084,Demais
19665806,I084,Demais
19665808,I084,Demais
19665809,I084,Demais
19668902,I084,Demais
3250538,I084,Demais
40001919,I084,Demais
40001921,I084,Demais
40002324,I084,Demais
40002327,I084,Demais
40002328,I084,Demais
40002329,I084,Demais
40002330,I084,Demais
40002514,I084,Demais
40002529,I084,Demais
40002530,I084,Demais
40002531,I084,Demais
40002532,I084,Demais
40002533,I084,Demais
40003011,I084,Demais
40004409,I084,Demais
40004728,I084,Demais
40004730,I084,Demais
40005018,I084,Demais
40005025,I084,Demais
40005028,I084,Demais
40005029,I084,Demais
40005030,I084,Demais
40006614,I084,Demais
40006615,I084,Demais
40006727,I084,Demais
40007813,I084,Demais
40007817,I084,Demais
40009923,I084,Demais
40009932,I084,Demais
40009933,I084,Demais
40010028,I084,Demais
40010029,I084,Demais
40010030,I084,Demais
40010031,I084,Demais
40011525,I084,Demais
40011526,I084,Demais
40011531,I084,Demais
40011532,I084,Demais
40011533,I084,Demais
40011534,I084,Demais
40011726,I084,Demais
40013324,I084,Demais
40013330,I084,Demais
40013331,I084,Demais
40013332,I084,Demais
40013920,I084,Demais
40014227,I084,Demais
40014724,I084,Demais
40014725,I084,Demais
40015305,I084,Demais
40015306,I084,Demais
40015424,I084,Demais
40015425,I084,Demais
40015918,I084,Demais
40015919,I084,Demais
40015920,I084,Demais
40015921,I084,Demais
40020104,I084,Demais
40020105,I084,Demais
40020311,I084,Demais
40020725,I084,Demais
40020726,I084,Demais
40020727,I084,Demais
40020728,I084,Demais
40020729,I084,Demais
40021712,I084,Demais
40025227,I084,Demais
40025228,I084,Demais
40025237,I084,Demais
40028411,I084,Demais
40028412,I084,Demais
40029906,I084,Demais
40030808,I084,Demais
40032215,I084,Demais
40032704,I084,Demais
40032705,I084,Demais
40032706,I084,Demais
40032707,I084,Demais
4198267,I084,Demais
4198670,I084,Demais
4198671,I084,Demais
4200955,I084,Demais
4208010,I084,Demais
4208015,I084,Demais
4462600,I084,Demais
5282785,I084,Demais
5342516,I084,Demais
5448016,I084,Demais
5493236,I084,Demais
5650897,I084,Demais
5651041,I084,Demais
5651811,I084,Demais
5712848,I084,Demais
5822285,I084,Demais
5871065,I084,Demais
5879440,I084,Demais
5899287,I084,Demais
6004908,I084,Demais
6008235,I084,Demais
6010075,I084,Demais
6033088,I084,Demais
6039003,I084,Demais
6049703,I084,Demais
6061210,I084,Demais
6062727,I084,Demais
6074766,I084,Demais
6077726,I084,Demais
6227677,I084,Demais
6236597,I084,Demais
6251025,I084,Demais
6257554,I084,Demais
6366764,I084,Demais
6419670,I084,Demais
6470627,I084,Demais
6480368,I084,Demais
6485240,I084,Demais
6525417,I084,Demais
6540964,I084,Demais
6556818,I084,Demais
6564038,I084,Demais
6584269,I084,Demais
6627183,I084,Demais
6642234,I084,Demais
6646219,I084,Demais
6653996,I084,Demais
6671714,I084,Demais
6672281,I084,Demais
6673633,I084,Demais
6718746,I084,Demais
6796750,I084,Demais
6819179,I084,Demais
6838074,I084,Demais
6841697,I084,Demais
6844267,I084,Demais
6844859,I084,Demais
6861581,I084,Demais
6862569,I084,Demais
6888652,I084,Demais
6900369,I084,Demais
6900487,I084,Demais
6903698,I084,Demais
6916379,I084,Demais
6918281,I084,Demais
6921212,I084,Demais
6923855,I084,Demais
6924048,I084,Demais
6925143,I084,Demais
6925969,I084,Demais
6926525,I084,Demais
6926543,I084,Demais
6926839,I084,Demais
6927355,I084,Demais
6928032,I084,Demais
6928819,I084,Demais
6930812,I084,Demais
6931120,I084,Demais
6931838,I084,Demais
6932910,I084,Demais
6933523,I084,Demais
6934414,I084,Demais
6935516,I084,Demais
6982179,I084,Demais
6985525,I084,Demais
6994382,I084,Demais
7007092,I084,Demais
7022461,I084,Demais
7034506,I084,Demais
7069751,I084,Demais
7130129,I084,Demais
7133261,I084,Demais
7177462,I084,Demais
7190925,I084,Demais
7223061,I084,Demais
7456290,I084,Demais
7460357,I084,Demais
7500002,I084,Demais
7518079,I084,Demais
7603275,I084,Demais
7614588,I084,Demais
7624741,I084,Demais
7664176,I084,Demais
7666333,I084,Demais
7763838,I084,Demais
7839375,I084,Demais
7845964,I084,Demais
7849162,I084,Demais
7850196,I084,Demais
7850899,I084,Demais
7856644,I084,Demais
7859924,I084,Demais
7865507,I084,Demais
7877084,I084,Demais
7883128,I084,Demais
7889814,I084,Demais
7890142,I084,Demais
7891431,I084,Demais
7893081,I084,Demais
7897897,I084,Demais
7908659,I084,Demais
7910862,I084,Demais
7913058,I084,Demais
7923309,I084,Demais
8125982,I084,Demais
8126792,I084,Demais
8143945,I084,Demais
8144018,I084,Demais
8152900,I084,Demais
8163594,I084,Demais
8169060,I084,Demais
8187370,I084,Demais
8194301,I084,Demais
8203268,I084,Demais
8215093,I084,Demais
8234933,I084,Demais
8239483,I084,Demais
8252762,I084,Demais
8265956,I084,Demais
8271724,I084,Demais
8283043,I084,Demais
8373442,I084,Demais
8411928,I084,Demais
8415361,I084,Demais
8427663,I084,Demais
8445905,I084,Demais
8447547,I084,Demais
8448102,I084,Demais
8448505,I084,Demais
8521580,I084,Demais
8607216,I084,Demais
8721482,I084,Demais
8784591,I084,Demais
9030671,I084,Demais
9031687,I084,Demais
9044222,I084,Demais
9051706,I084,Demais
9052730,I084,Demais
9053917,I084,Demais
9117899,I084,Demais
9120265,I084,Demais
9128373,I084,Demais
9139225,I084,Demais
9151586,I084,Demais
9205088,I084,Demais
9211742,I084,Demais
9253694,I084,Demais
9256780,I084,Demais
9278911,I084,Demais
9293025,I084,Demais
9303959,I084,Demais
9305762,I084,Demais
9308576,I084,Demais
9308927,I084,Demais
9311785,I084,Demais
9311874,I084,Demais
9315284,I084,Demais
9316569,I084,Demais
9316659,I084,Demais
9316730,I084,Demais
9317455,I084,Demais
9318264,I084,Demais
9318450,I084,Demais
9318651,I084,Demais
9319054,I084,Demais
9320079,I084,Demais
9320751,I084,Demais
9321647,I084,Demais
9322062,I084,Demais
9322132,I084,Demais
9323919,I084,Demais
9325640,I084,Demais
9329715,I084,Demais
9330173,I084,Demais
9336227,I084,Demais
9341816,I084,Demais
9345687,I084,Demais
9345772,I084,Demais
9367588,I084,Demais
9368546,I084,Demais
9376715,I084,Demais
9407500,I084,Demais
9409716,I084,Demais
9409836,I084,Demais
9411491,I084,Demais
9414061,I084,Demais
9415376,I084,Demais
9423455,I084,Demais
9425562,I084,Demais
9427829,I084,Demais
9431431,I084,Demais
9432051,I084,Demais
9435113,I084,Demais
9443208,I084,Demais
9444328,I084,Demais
9444741,I084,Demais
9445436,I084,Demais
9448106,I084,Demais
9455632,I084,Demais
9460514,I084,Demais
9463434,I084,Demais
9467436,I084,Demais
9474098,I084,Demais
9490521,I084,Demais
9498215,I084,Demais
9522811,I084,Demais
9531722,I084,Demais
9531842,I084,Demais
9532485,I084,Demais
9554987,I084,Demais
9559526,I084,Demais
9582795,I084,Demais
9590665,I084,Demais
9630646,I084,Demais
9639791,I084,Demais
9644257,I084,Demais
9646870,I084,Demais
9653022,I084,Demais
9660961,I084,Demais
9661023,I084,Demais
9672665,I084,Demais
9674410,I084,Demais
9678373,I084,Demais
9679526,I084,Demais
9680744,I084,Demais
9690398,I084,Demais
9727129,I084,Demais
9736630,I084,Demais
9815543,I084,Demais
9850268,I084,Demais
9857280,I084,Demais
9860049,I084,Demais
9863597,I084,Demais
9867217,I084,Demais
9868411,I084,Demais
9870106,I084,Demais
9870449,I084,Demais
9883037,I084,Demais
9883424,I084,Demais
9884938,I084,Demais
9885131,I084,Demais
9887736,I084,Demais
9891794,I084,Demais
9893183,I084,Demais
9897846,I084,Demais
9901310,I084,Demais
9901720,I084,Demais
9912384,I084,Demais
9914756,I084,Demais
9918449,I084,Demais
9920172,I084,Demais
9920918,I084,Demais
9924815,I084,Demais
9924953,I084,Demais
9925393,I084,Demais
9927967,I084,Demais
9929934,I084,Demais
9930983,I084,Demais
9933578,I084,Demais
9933626,I084,Demais
9933959,I084,Demais
9933960,I084,Demais
9933961,I084,Demais
9933963,I084,Demais
9934626,I084,Demais
9935879,I084,Demais
9936986,I084,Demais
9936987,I084,Demais
9937497,I084,Demais
9937499,I084,Demais
9937597,I084,Demais
9937769,I084,Demais
9937995,I084,Demais
9938065,I084,Demais
9938359,I084,Demais
9938362,I084,Demais
9938636,I084,Demais
9938859,I084,Demais
9939197,I084,Demais
9940094,I084,Demais
9940743,I084,Demais
9940975,I084,Demais
9941299,I084,Demais
9941479,I084,Demais
9941996,I084,Demais
9942083,I084,Demais
9942296,I084,Demais
9942496,I084,Demais
9942891,I084,Demais
9943292,I084,Demais
9943469,I084,Demais
9943732,I084,Demais
9943747,I084,Demais
9943756,I084,Demais
9944446,I084,Demais
9945031,I084,Demais
9945278,I084,Demais
9945668,I084,Demais
9946057,I084,Demais
9946481,I084,Demais
9946892,I084,Demais
9947263,I084,Demais
9947916,I084,Demais
9947956,I084,Demais
9948335,I084,Demais
9948358,I084,Demais
9948463,I084,Demais
9948812,I084,Demais
9948852,I084,Demais
9948957,I084,Demais
9949377,I084,Demais
9949875,I084,Demais
9950550,I084,Demais
9951060,I084,Demais
9951063,I084,Demais
9952093,I084,Demais
9952349,I084,Demais
9952380,I084,Demais
9952383,I084,Demais
9952640,I084,Demais
9952780,I084,Demais
9952926,I084,Demais
9953435,I084,Demais
9953660,I084,Demais
9953759,I084,Demais
9953786,I084,Demais
9953845,I084,Demais
9954066,I084,Demais
9954444,I084,Demais
9954561,I084,Demais
9954604,I084,Demais
9954647,I084,Demais
9954859,I084,Demais
9955390,I084,Demais
9955639,I084,Demais
9956031,I084,Demais
9956222,I084,Demais
9956227,I084,Demais
9956445,I084,Demais
9956514,I084,Demais
9957212,I084,Demais
9957213,I084,Demais
9957325,I084,Demais
9957518,I084,Demais
9957535,I084,Demais
9957617,I084,Demais
9957618,I084,Demais
9958067,I084,Demais
9958215,I084,Demais
9958326,I084,Demais
9958330,I084,Demais
9959103,I084,Demais
9959408,I084,Demais
9959452,I084,Demais
9959939,I084,Demais
9960533,I084,Demais
9960535,I084,Demais
9960718,I084,Demais
9961142,I084,Demais
9961620,I084,Demais
9961648,I084,Demais
9961649,I084,Demais
9962041,I084,Demais
9962234,I084,Demais
9962947,I084,Demais
9962956,I084,Demais
9963218,I084,Demais
9963430,I084,Demais
9964159,I084,Demais
9964617,I084,Demais
9966007,I084,Demais
9966206,I084,Demais
9966718,I084,Demais
9966817,I084,Demais
9967305,I084,Demais
9967607,I084,Demais
9967807,I084,Demais
9967911,I084,Demais
9968103,I084,Demais
9968206,I084,Demais
9968410,I084,Demais
9969383,I084,Demais
9973673,I084,Demais
9974299,I084,Demais
9975594,I084,Demais
9976262,I084,Demais
9976898,I084,Demais
9978075,I084,Demais
9978180,I084,Demais
9978393,I084,Demais
9978753,I084,Demais
9981188,I084,Demais
9982638,I084,Demais
998299,I084,Demais
9983221,I084,Demais
9983433,I084,Demais
9984117,I084,Demais
9984444,I084,Demais
9985320,I084,Demais
9986572,I084,Demais
9986732,I084,Demais
9987122,I084,Demais
9988330,I084,Demais
9988618,I084,Demais
9988913,I084,Demais
9989810,I084,Demais
9989910,I084,Demais
9990105,I084,Demais
9990225,I084,Demais
9991108,I084,Demais
9991703,I084,Demais
9992203,I084,Demais
9994253,I084,Demais
9996742,I084,Demais
9997624,I084,Demais
13772204,I084,Demais
6678039,I084,Demais
6753711,I084,Demais
10007995,P012,Demais
10102349,P012,Demais
10296925,P012,Demais
10634935,P012,Demais
10666581,P012,Demais
10667482,P012,Demais
10704922,P012,Demais
10748418,P012,Demais
10845446,P012,Demais
10852140,P012,Demais
10860249,P012,Demais
10949666,P012,Demais
11006688,P012,Demais
11035968,P012,Demais
11056429,P012,Demais
11056794,P012,Demais
11221014,P012,Demais
11248571,P012,Demais
11252341,P012,Demais
11259307,P012,Demais
11326801,P012,Demais
11348904,P012,Demais
11369519,P012,Demais
11372510,P012,Demais
11380120,P012,Demais
11380678,P012,Demais
11382189,P012,Demais
11384550,P012,Demais
11400931,P012,Demais
11415180,P012,Demais
11425932,P012,Demais
11433547,P012,Demais
11461061,P012,Demais
11479113,P012,Demais
11666618,P012,Demais
11689371,P012,Demais
11769013,P012,Demais
11851808,P012,Demais
11874370,P012,Demais
11890003,P012,Demais
12031447,P012,Demais
12035802,P012,Demais
12081866,P012,Demais
12100789,P012,Demais
12136660,P012,Demais
12145420,P012,Demais
12151220,P012,Demais
12151512,P012,Demais
12163015,P012,Demais
12175367,P012,Demais
12197702,P012,Demais
12250596,P012,Demais
12303524,P012,Demais
12305222,P012,Demais
12320702,P012,Demais
12752915,P012,Demais
12774848,P012,Demais
12787008,P012,Demais
12847433,P012,Demais
12917865,P012,Demais
12966799,P012,Demais
12979913,P012,Demais
13058769,P012,Demais
13085230,P012,Demais
13094072,P012,Demais
13141528,P012,Demais
13207518,P012,Demais
13251631,P012,Demais
13423385,P012,Demais
13468480,P012,Demais
13483399,P012,Demais
13492866,P012,Demais
13512932,P012,Demais
13524189,P012,Demais
13558390,P012,Demais
13571918,P012,Demais
13601987,P012,Demais
13633542,P012,Demais
13671783,P012,Demais
13707660,P012,Demais
13759305,P012,Demais
13865515,P012,Demais
13937677,P012,Demais
13941506,P012,Demais
13977545,P012,Demais
14007246,P012,Demais
14009280,P012,Demais
14147120,P012,Demais
14151174,P012,Demais
14636579,P012,Demais
14688669,P012,Demais
14690741,P012,Demais
14723968,P012,Demais
14727473,P012,Demais
14736843,P012,Demais
14953832,P012,Demais
14993034,P012,Demais
15254128,P012,Demais
15255638,P012,Demais
15267267,P012,Demais
15722057,P012,Demais
15818258,P012,Demais
15822268,P012,Demais
16099824,P012,Demais
16143828,P012,Demais
16937460,P012,Demais
16946224,P012,Demais
16965494,P012,Demais
17085991,P012,Demais
17102983,P012,Demais
